species,long,short,version,platform,type,folder,bioproject,species2,base,nseq,size,libray,type,model,taxon,coverage,down,dummy,genomesize,host,inref,min_read,plastid,range1,range2,range3,dimred,readsel,bench_ptgaul,bench_pmat,bench_tippo,bench_oatk,ptgaul_ref,mt_ref,random,random_seed,status
Oryza_sativa_aromatic_subgroup-0,SRR10302165,NA,3,PACBIO_SMRT,NA,Oryza_sativa_aromatic_subgroup,PRJNA565479,Oryza_sativa_aromatic_subgroup,8583044346,10549,2065,WGS,GENOMIC,Sequel,Oryza sativa aromatic subgroup,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa aromatic subgroup,451,451,done
Hordeum_vulgare_003-0,SRR13443133,NA,3,PACBIO_SMRT,NA,Hordeum_vulgare,PRJNA665698,Hordeum_vulgare,33554334564,16777,8067,WGA,GENOMIC,Sequel II,Hordeum vulgare,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Hordeum vulgare,561,561,done
Solanum_habrochaites-0,SRR15420791,NA,3,PACBIO_SMRT,NA,Solanum_habrochaites,PRJNA753882,Solanum_habrochaites,457207827560,7984,110018,WGS,GENOMIC,Sequel II,Solanum habrochaites,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Solanum habrochaites,445,445,done
Populus_alba_x_Populus_glandulosa-0,SRR18491448,NA,3,PACBIO_SMRT,NA,Populus_alba_x_Populus_glandulosa,PRJNA526157,Populus_alba_x_Populus_glandulosa,393920687800,11242,94789,WGS,GENOMIC,Sequel II,Populus alba x Populus glandulosa,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Populus alba x Populus glandulosa,481,481,done
Triticum_aestivum_003-0,ERR10807087,NA,3,PACBIO_SMRT,NA,Triticum_aestivum,PRJEB59244,Triticum_aestivum,32779555316,18642,26512,WGA,GENOMIC,Sequel II,Triticum aestivum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Triticum aestivum,205,205,done
Aquilaria_yunnanensis-0,SRR25784776,NA,3,PACBIO_SMRT,NA,Aquilaria_yunnanensis,PRJNA1008918,Aquilaria_yunnanensis,31748462006,15365,19430,WGS,GENOMIC,Sequel II,Aquilaria yunnanensis,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Aquilaria yunnanensis,307,307,done
Prunus_humilis-0,SRR10912179,NA,3,PACBIO_SMRT,NA,Prunus_humilis,PRJNA597317,Prunus_humilis,75917995497,11473,18270,WGS,GENOMIC,Sequel,Prunus humilis,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Prunus humilis,503,503,done
Glycine_soja-0,SRR11654287,NA,3,PACBIO_SMRT,NA,Glycine_soja,PRJNA629036,Glycine_soja,81223778112,8144,19575,WGS,GENOMIC,Sequel,Glycine soja,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Glycine soja,773,773,done
Zea_mays_008-0,ERR3773562,NA,3,PACBIO_SMRT,NA,Zea_mays,PRJEB35367,Zea_mays,8718211454,15206,2096,WGS,GENOMIC,Sequel,Zea mays,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Zea mays,651,651,done
Avena_sativa-0,SRR9022664,NA,3,PACBIO_SMRT,NA,Avena_sativa,PRJNA541449,Avena_sativa,7847068080,8696,1889,WGS,GENOMIC,Sequel,Avena sativa,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Avena sativa,103,103,done
Sophora_flavescens_002-0,SRR22053580,NA,3,PACBIO_SMRT,NA,Sophora_flavescens,PRJNA892681,Sophora_flavescens,126364465629,9561,30417,WGS,GENOMIC,Sequel,Sophora flavescens,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Sophora flavescens,693,693,done
Iris_macrosiphon-0,SRR29700035,NA,3,PACBIO_SMRT,NA,Iris_macrosiphon,PRJNA1126702,Iris_macrosiphon,89865392179,12881,54037,WGS,GENOMIC,Sequel,IIe Iris macrosiphon,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,IIe Iris macrosiphon,359,359,done
Ophiorrhiza_pumila-0,DRR194732,NA,3,PACBIO_SMRT,NA,Ophiorrhiza_pumila,PRJDB8685,Ophiorrhiza_pumila,8276942756,12460,1991,WGS,GENOMIC,Sequel,Ophiorrhiza pumila,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Ophiorrhiza pumila,893,893,done
Elaeis_guineensis-0,DRR291615,NA,3,PACBIO_SMRT,NA,Elaeis_guineensis,PRJDB11628,Elaeis_guineensis,273347051432,14365,65743,WGS,GENOMIC,Sequel,Elaeis guineensis,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Elaeis guineensis,701,701,done
Phragmites_australis_001-0,SRR31153752,NA,3,PACBIO_SMRT,NA,Phragmites_australis,PRJNA1178666,Phragmites_australis,25046881342,9560,14647,WGS,GENOMIC,Sequel,IIe Phragmites australis,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,IIe Phragmites australis,827,827,done
Oryza_sativa_Japonica_Group_003-0,SRR31919601,NA,3,PACBIO_SMRT,NA,Oryza_sativa_Japonica_Group,PRJNA1197069,Oryza_sativa_Japonica_Group,27656995550,13293,17908,WGS,GENOMIC,Sequel II,Oryza sativa Japonica Group,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa Japonica Group,685,685,done
Lathyrus_sativus_001-0,ERR12350214,NA,3,PACBIO_SMRT,NA,Lathyrus_sativus,PRJEB70892,Lathyrus_sativus,19932496072,16679,12437,WGS,GENOMIC,Sequel II,Lathyrus sativus,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Lathyrus sativus,887,887,done
Oryza_sativa_aus_subgroup-0,SRR10302222,NA,3,PACBIO_SMRT,NA,Oryza_sativa_aus_subgroup,PRJNA565483,Oryza_sativa_aus_subgroup,9672546765,16227,2325,WGS,GENOMIC,Sequel,Oryza sativa aus subgroup,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa aus subgroup,907,907,done
Euryodendron_excelsum-0,SRR24113599,NA,3,PACBIO_SMRT,NA,Euryodendron_excelsum,PRJNA953799,Euryodendron_excelsum,109937373280,13580,26443,WGS,GENOMIC,Sequel II,Euryodendron excelsum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Euryodendron excelsum,323,323,done
Chenopodium_suecicum-0,SRR23675104,NA,3,PACBIO_SMRT,NA,Chenopodium_suecicum,PRJNA940147,Chenopodium_suecicum,4378794996,6598,1055,WGS,GENOMIC,Sequel,Chenopodium suecicum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Chenopodium suecicum,169,169,done
Oryza_minuta-0,SRR15990419,NA,3,PACBIO_SMRT,NA,Oryza_minuta,PRJNA757599,Oryza_minuta,148329505370,18585,35657,WGS,GENOMIC,Sequel II,Oryza minuta,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza minuta,273,273,done
Nymphaea_thermarum-0,SRR28380329,NA,3,PACBIO_SMRT,NA,Nymphaea_thermarum,PRJNA1085992,Nymphaea_thermarum,29835454931,7693,7186,WGS,GENOMIC,Sequel,Nymphaea thermarum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Nymphaea thermarum,321,321,done
Melaleuca_alternifolia-0,SRR13772341,NA,3,PACBIO_SMRT,NA,Melaleuca_alternifolia,PRJNA702189,Melaleuca_alternifolia,19732598005,10774,4748,WGS,GENOMIC,Sequel,Melaleuca alternifolia,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Melaleuca alternifolia,957,957,done
Triticum_aestivum_004-0,ERR5863236,NA,3,PACBIO_SMRT,NA,Triticum_aestivum,PRJEB44721,Triticum_aestivum,32076786522,21862,27254,WGS,GENOMIC,Sequel II,Triticum aestivum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Triticum aestivum,729,729,done
Vitis_berlandieri-0,SRR21816449,NA,3,PACBIO_SMRT,NA,Vitis_berlandieri,PRJNA886625,Vitis_berlandieri,502834132,26464954,120,WGS,GENOMIC,Sequel II,Vitis berlandieri,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Vitis berlandieri,647,647,done
Oryza_sativa_Indica_Group_006-0,SRR10302142,NA,3,PACBIO_SMRT,NA,Oryza_sativa_Indica_Group,PRJNA564572,Oryza_sativa_Indica_Group,10435941861,21431,2508,WGS,GENOMIC,Sequel,Oryza sativa Indica Group,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa Indica Group,245,245,done
Curcuma_alismatifolia-0,SRR14728410,NA,3,PACBIO_SMRT,NA,Curcuma_alismatifolia,PRJNA734042,Curcuma_alismatifolia,139741888546,19969,33589,WGS,GENOMIC,Sequel II,Curcuma alismatifolia,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Curcuma alismatifolia,997,997,done
Moringa_oleifera-0,SRR15185766,NA,3,PACBIO_SMRT,NA,Moringa_oleifera,PRJNA747889,Moringa_oleifera,11793866935,12651,2837,WGS,GENOMIC,Sequel,Moringa oleifera,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Moringa oleifera,695,695,done
Stipa_capillata-0,SRR14385602,NA,3,PACBIO_SMRT,NA,Stipa_capillata,PRJNA726584,Stipa_capillata,25839597728,10305,6222,WGS,GENOMIC,Sequel,Stipa capillata,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Stipa capillata,343,343,done
Oryza_sativa_Japonica_Group_004-0,SRR25241090,NA,3,PACBIO_SMRT,NA,Oryza_sativa_Japonica_Group,PRJNA953663,Oryza_sativa_Japonica_Group,32966159623,18459,23922,WGS,GENOMIC,Sequel II,Oryza sativa Japonica Group,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa Japonica Group,573,573,done
Fremontodendron_californicum-0,SRR29646341,NA,3,PACBIO_SMRT,NA,Fremontodendron_californicum,PRJNA1126700,Fremontodendron_californicum,32048965799,13062,18850,WGS,GENOMIC,Sequel,IIe Fremontodendron californicum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,IIe Fremontodendron californicum,283,283,done
Rubus_parviflorus-0,SRR25481747,NA,3,PACBIO_SMRT,NA,Rubus_parviflorus,PRJNA998856,Rubus_parviflorus,11088687879,13076,6813,WGS,GENOMIC,Sequel II,Rubus parviflorus,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Rubus parviflorus,743,743,done
Prunus_dulcis-0,SRR16267434,NA,3,PACBIO_SMRT,NA,Prunus_dulcis,PRJNA769745,Prunus_dulcis,147812822323,18645,35534,WGS,GENOMIC,Sequel II,Prunus dulcis,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Prunus dulcis,937,937,done
Zanthoxylum_armatum-0,SRR17062749,NA,3,PACBIO_SMRT,NA,Zanthoxylum_armatum,PRJNA771757,Zanthoxylum_armatum,149373638474,21138,35902,WGA,GENOMIC,Sequel II,Zanthoxylum armatum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Zanthoxylum armatum,635,635,done
Psophocarpus_tetragonolobus-0,SRR25581089,NA,3,PACBIO_SMRT,NA,Psophocarpus_tetragonolobus,PRJNA1003673,Psophocarpus_tetragonolobus,63520379127,12912,37046,WGS,GENOMIC,Sequel II,Psophocarpus tetragonolobus,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Psophocarpus tetragonolobus,903,903,done
Oryza_sativa_Indica_Group_007-0,SRR10302259,NA,3,PACBIO_SMRT,NA,Oryza_sativa_Indica_Group,PRJNA564763,Oryza_sativa_Indica_Group,8862041555,17014,2130,WGS,GENOMIC,Sequel,Oryza sativa Indica Group,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa Indica Group,663,663,done
Rumex_hastatulus_001-0,SRR27725870,NA,3,PACBIO_SMRT,NA,Rumex_hastatulus,PRJNA1069061,Rumex_hastatulus,85742544651,18565,59892,WGS,GENOMIC,Sequel II,Rumex hastatulus,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Rumex hastatulus,721,721,done
Dunaliella_salina-0,SRR22859066,NA,3,PACBIO_SMRT,NA,Dunaliella_salina,PRJNA914849,Dunaliella_salina,10332335161,10125,2486,WGS,GENOMIC,Sequel II,Dunaliella salina,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Dunaliella salina,141,141,done
Castanea_mollissima-0,SRR10270291,NA,3,PACBIO_SMRT,NA,Castanea_mollissima,PRJNA559042,Castanea_mollissima,67051482003,12799,16140,WGS,GENOMIC,Sequel,Castanea mollissima,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Castanea mollissima,577,577,done
Alopecurus_myosuroides-0,ERR10172057,NA,3,PACBIO_SMRT,NA,Alopecurus_myosuroides,PRJEB49257,Alopecurus_myosuroides,18952530218,24170,4554,WGS,GENOMIC,Sequel,Alopecurus myosuroides,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Alopecurus myosuroides,963,963,done
Actinidia_eriantha-0,SRR15012252,NA,3,PACBIO_SMRT,NA,Actinidia_eriantha,PRJNA721303,Actinidia_eriantha,8721445457,9942,2099,WGS,GENOMIC,Sequel,Actinidia eriantha,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Actinidia eriantha,987,987,done
Oryza_sativa_005-0,ERR11472546,NA,3,PACBIO_SMRT,NA,Oryza_sativa,PRJEB62400,Oryza_sativa,13086539097,12307,3148,WGS,GENOMIC,Sequel,Oryza sativa,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa,473,473,done
Psychotria_viridis-0,SRR20204395,NA,3,PACBIO_SMRT,NA,Psychotria_viridis,PRJNA819420,Psychotria_viridis,8543366685,17981,5414,WGS,GENOMIC,Sequel II,Psychotria viridis,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Psychotria viridis,263,263,done
Ficus_carica-0,SRR10127737,NA,3,PACBIO_SMRT,NA,Ficus_carica,PRJNA565858,Ficus_carica,5252878167,10883,1264,WGS,GENOMIC,Sequel,Ficus carica,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Ficus carica,291,291,done
Nymphaea_dimorpha-0,SRR28380329,NA,3,PACBIO_SMRT,NA,Nymphaea_dimorpha,PRJNA1085993,Nymphaea_dimorpha,29835454931,7693,7186,WGS,GENOMIC,Sequel,Nymphaea thermarum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Nymphaea thermarum,757,757,done
Fragaria_nilgerrensis-0,SRR11886730,NA,3,PACBIO_SMRT,NA,Fragaria_nilgerrensis,PRJNA634576,Fragaria_nilgerrensis,29810144433,9961,7179,WGS,GENOMIC,Sequel,Fragaria nilgerrensis,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Fragaria nilgerrensis,771,771,done
Xanthoceras_sorbifolium_001-0,SRR8138830,NA,3,PACBIO_SMRT,NA,Xanthoceras_sorbifolium,PRJNA496350,Xanthoceras_sorbifolium,6757375238,7495,1627,WGS,GENOMIC,Sequel,Xanthoceras sorbifolium,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Xanthoceras sorbifolium,761,761,done
Nymphaea_thermarum_001-0,SRR28380329,NA,3,PACBIO_SMRT,NA,Nymphaea_thermarum,PRJNA1085993,Nymphaea_thermarum,29835454931,7693,7186,WGS,GENOMIC,Sequel,Nymphaea thermarum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Nymphaea thermarum,589,589,done
Zostera_marina-0,SRR14068112,NA,3,PACBIO_SMRT,NA,Zostera_marina,PRJNA701932,Zostera_marina,11643868874,13168,2800,WGS,GENOMIC,Sequel,Zostera marina,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Zostera marina,387,387,done
Oryza_sativa_Indica_Group_008-0,SRR14269770,NA,3,PACBIO_SMRT,NA,Oryza_sativa_Indica_Group,PRJNA719383,Oryza_sativa_Indica_Group,29632183744,10295,7131,WGS,GENOMIC,Sequel,Oryza sativa,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa,593,593,done
Citrus_sinensis_002-0,SRR18245380,NA,3,PACBIO_SMRT,NA,Citrus_sinensis,PRJNA810206,Citrus_sinensis,548192833913,13174,131932,WGS,GENOMIC,Sequel II,Citrus sinensis,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Citrus sinensis,479,479,done
Tanacetum_coccineum-0,DRR328415,NA,3,PACBIO_SMRT,NA,Tanacetum_coccineum,PRJDB12537,Tanacetum_coccineum,93100193428,10738,22403,WGS,GENOMIC,Sequel II,Tanacetum coccineum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Tanacetum coccineum,581,581,done
Glycine_max_001-0,SRR11659668,NA,3,PACBIO_SMRT,NA,Glycine_max,PRJNA628825,Glycine_max,78861723603,7749,19009,WGS,GENOMIC,Sequel,Glycine max,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Glycine max,465,465,done
Zanthoxylum_bungeanum-0,SRR17041869,NA,3,PACBIO_SMRT,NA,Zanthoxylum_bungeanum,PRJNA771946,Zanthoxylum_bungeanum,341140492393,17392,82058,WGA,GENOMIC,Sequel II,Zanthoxylum bungeanum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Zanthoxylum bungeanum,377,377,done
Oryza_sativa_tropical_japonica_subgroup-0,SRR10302228,NA,3,PACBIO_SMRT,NA,Oryza_sativa_tropical_japonica_subgroup,PRJNA565484,Oryza_sativa_tropical_japonica_subgroup,8439681144,9182,2031,WGS,GENOMIC,Sequel,Oryza sativa tropical japonica subgroup,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa tropical japonica subgroup,541,541,done
Cynanchum_auriculatum-0,SRR11730095,NA,3,PACBIO_SMRT,NA,Cynanchum_auriculatum,PRJNA629073,Cynanchum_auriculatum,22367569369,6612,5393,WGS,GENOMIC,Sequel,Cynanchum auriculatum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Cynanchum auriculatum,665,665,done
Cucumis_sativus_001-0,SRR12474155,NA,3,PACBIO_SMRT,NA,Cucumis_sativus,PRJNA657438,Cucumis_sativus,22448870253,10694,5402,WGS,GENOMIC,Sequel,Cucumis sativus,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Cucumis sativus,839,839,done
Oryza_sativa_tropical_japonica_subgroup_001-0,SRR10302150,NA,3,PACBIO_SMRT,NA,Oryza_sativa_tropical_japonica_subgroup,PRJNA564615,Oryza_sativa_tropical_japonica_subgroup,11185869124,18355,2688,WGS,GENOMIC,Sequel,Oryza sativa tropical japonica subgroup,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa tropical japonica subgroup,433,433,done
Gossypium_anomalum-0,SRR14806150,NA,3,PACBIO_SMRT,NA,Gossypium_anomalum,PRJNA421337,Gossypium_anomalum,7299096361,10232,1756,WGS,GENOMIC,Sequel,Gossypium anomalum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Gossypium anomalum,199,199,done
Benincasa_hispida-0,SRR23081783,NA,3,PACBIO_SMRT,NA,Benincasa_hispida,PRJNA898819,Benincasa_hispida,86533931646,17683,20808,WGS,GENOMIC,Sequel II,Benincasa hispida,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Benincasa hispida,459,459,done
Penstemon_davidsonii-0,SRR25915327,NA,3,PACBIO_SMRT,NA,Penstemon_davidsonii,PRJNA1010203,Penstemon_davidsonii,118120057679,12016,28417,WGA,GENOMIC,Sequel II,Penstemon davidsonii,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Penstemon davidsonii,155,155,done
Chlamydomonas_reinhardtii_001-0,SRR19357422,NA,3,PACBIO_SMRT,NA,Chlamydomonas_reinhardtii,PRJNA839925,Chlamydomonas_reinhardtii,7512725311,13256,1807,WGS,GENOMIC,Sequel,Chlamydomonas reinhardtii,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Chlamydomonas reinhardtii,657,657,done
Prunus_persica_001-0,SRR26362493,NA,3,PACBIO_SMRT,NA,Prunus_persica,PRJNA1027267,Prunus_persica,118657533232,12926,28680,WGS,GENOMIC,Sequel,Prunus persica,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Prunus persica,537,537,done
Fagopyrum_esculentum_001-0,SRR12718036,NA,3,PACBIO_SMRT,NA,Fagopyrum_esculentum,PRJNA487881,Fagopyrum_esculentum,27525982713,10839,15038,WGS,GENOMIC,Sequel II,Fagopyrum esculentum,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Fagopyrum esculentum,705,705,done
Oryza_sativa_Indica_Group_009-0,SRR10302137,NA,3,PACBIO_SMRT,NA,Oryza_sativa_Indica_Group,PRJNA563359,Oryza_sativa_Indica_Group,10212780574,20589,2454,WGS,GENOMIC,Sequel,Oryza sativa Indica Group,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa Indica Group,193,193,done
Brassica_rapa-8,SRR24908530,NA,3,PACBIO_SMRT,NA,Brassica_rapa,PRJNA980381,Brassica_rapa,35294039512,20134,25426,WGS,GENOMIC,Sequel II,Brassica rapa,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Brassica rapa,111,111,done
Oryza_sativa_006-0,SRR10302207,NA,3,PACBIO_SMRT,NA,Oryza_sativa,PRJNA577228,Oryza_sativa,9820982069,15306,2361,WGS,GENOMIC,Sequel,Oryza sativa,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa,553,553,done
Lobelia_seguinii-0,SRR31592537,NA,3,PACBIO_SMRT,NA,Lobelia_seguinii,PRJNA1151722,Lobelia_seguinii,5554310773,17735,1339,WGS,GENOMIC,Sequel II,Lobelia seguinii,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Lobelia seguinii,129,129,done
Oryza_sativa_Japonica_Group_005-0,SRR31919601,NA,3,PACBIO_SMRT,NA,Oryza_sativa_Japonica_Group,PRJNA1197064,Oryza_sativa_Japonica_Group,27656995550,13293,17908,WGS,GENOMIC,Sequel II,Oryza sativa Japonica Group,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Oryza sativa Japonica Group,137,137,done
Eucommia_ulmoides-0,SRR10875777,NA,3,PACBIO_SMRT,NA,Eucommia_ulmoides,PRJNA599775,Eucommia_ulmoides,222559945654,6612,53660,WGS,GENOMIC,Sequel,Eucommia ulmoides,1,10,dummy,0,viola,family,3000,TRUE,1:1:1,0.1:1:10,3000:6000:2,pca,manual,160000,0.1,onthq,30,NA,Eucommia ulmoides,217,217,done
